"Total_Absenteeism_Hours","Total_Employees","Total_Aval_Hours","Payment_Date","Departament_id","Absenteeism_Type_id"
887.15,545,43600,"20170909",7,3
132.25,545,43600,"20170909",7,4
56,545,43600,"20170909",7,8
376,545,43600,"20170909",7,9
1337.6,545,43600,"20170909",7,2
48,545,43600,"20170909",7,7
414.49,545,43600,"20170909",7,5
503.65,545,43600,"20170909",7,6
877.4,544,43520,"20170923",7,3
120,544,43520,"20170923",7,4
392,544,43520,"20170923",7,9
1263,544,43520,"20170923",7,2
56,544,43520,"20170923",7,7
441.09,544,43520,"20170923",7,5
712.5,544,43520,"20170923",7,6
614.89,544,43520,"20171007",7,3
147,544,43520,"20171007",7,4
336,544,43520,"20171007",7,9
1338.94,544,43520,"20171007",7,2
16,544,43520,"20171007",7,7
406.86,544,43520,"20171007",7,5
858.7,544,43520,"20171007",7,6
602.23,541,43280,"20171021",7,3
83.25,541,43280,"20171021",7,4
504,541,43280,"20171021",7,9
1338.5,541,43280,"20171021",7,2
64,541,43280,"20171021",7,7
283.73,541,43280,"20171021",7,5
915.25,541,43280,"20171021",7,6
745.85,543,43440,"20171104",7,3
56,543,43440,"20171104",7,4
8,543,43440,"20171104",7,8
396,543,43440,"20171104",7,9
1111.6,543,43440,"20171104",7,2
80,543,43440,"20171104",7,7
456.14,543,43440,"20171104",7,5
840,543,43440,"20171104",7,6
571.95,545,43600,"20171118",7,3
72,545,43600,"20171118",7,4
248,545,43600,"20171118",7,9
1159.09,545,43600,"20171118",7,2
32,545,43600,"20171118",7,7
496.35,545,43600,"20171118",7,5
946.15,545,43600,"20171118",7,6
487.34,541,43280,"20171202",7,3
168,541,43280,"20171202",7,4
232,541,43280,"20171202",7,9
1342.47,541,43280,"20171202",7,2
48,541,43280,"20171202",7,7
440.58,541,43280,"20171202",7,5
953.4,541,43280,"20171202",7,6
576.3,542,43360,"20171216",7,3
254,542,43360,"20171216",7,4
8,542,43360,"20171216",7,8
248,542,43360,"20171216",7,9
1552.88,542,43360,"20171216",7,2
168,542,43360,"20171216",7,7
384.84,542,43360,"20171216",7,5
856,542,43360,"20171216",7,6
558.3,542,43360,"20171230",7,3
98.5,542,43360,"20171230",7,4
168,542,43360,"20171230",7,9
1544.5,542,43360,"20171230",7,2
104,542,43360,"20171230",7,7
291.2,542,43360,"20171230",7,5
895.5,542,43360,"20171230",7,6
708.4,538,43040,"20180113",7,3
230,538,43040,"20180113",7,4
80,538,43040,"20180113",7,8
328,538,43040,"20180113",7,9
2037.8,538,43040,"20180113",7,2
80,538,43040,"20180113",7,7
515.87,538,43040,"20180113",7,5
811.5,538,43040,"20180113",7,6
784.65,537,42960,"20180127",7,3
174,537,42960,"20180127",7,4
48,537,42960,"20180127",7,8
240,537,42960,"20180127",7,9
1393.49,537,42960,"20180127",7,2
112,537,42960,"20180127",7,7
457.55,537,42960,"20180127",7,5
762,537,42960,"20180127",7,6
880.25,536,42880,"20180210",7,3
208,536,42880,"20180210",7,4
320,536,42880,"20180210",7,9
1873.97,536,42880,"20180210",7,2
104,536,42880,"20180210",7,7
490.86,536,42880,"20180210",7,5
737.25,536,42880,"20180210",7,6
728.3,536,42880,"20180224",7,3
368,536,42880,"20180224",7,4
215,536,42880,"20180224",7,9
1277.01,536,42880,"20180224",7,2
192,536,42880,"20180224",7,7
695.22,536,42880,"20180224",7,5
686.65,536,42880,"20180224",7,6
872.05,534,42720,"20180310",7,3
256,534,42720,"20180310",7,4
8,534,42720,"20180310",7,8
360,534,42720,"20180310",7,9
1368.11,534,42720,"20180310",7,2
200,534,42720,"20180310",7,7
481.82,534,42720,"20180310",7,5
502,534,42720,"20180310",7,6
895.95,544,43520,"20180324",7,3
192,544,43520,"20180324",7,4
296,544,43520,"20180324",7,9
1492.21,544,43520,"20180324",7,2
216,544,43520,"20180324",7,7
550.45,544,43520,"20180324",7,5
405.3,544,43520,"20180324",7,6
696,549,43920,"20180407",7,3
96,549,43920,"20180407",7,4
72,549,43920,"20180407",7,8
112,549,43920,"20180407",7,9
1284.84,549,43920,"20180407",7,2
120,549,43920,"20180407",7,7
785.71,549,43920,"20180407",7,5
399.25,549,43920,"20180407",7,6
571.9,549,43920,"20180421",7,3
146.1,549,43920,"20180421",7,4
80,549,43920,"20180421",7,8
288,549,43920,"20180421",7,9
1506.65,549,43920,"20180421",7,2
104,549,43920,"20180421",7,7
844.3,549,43920,"20180421",7,5
426.15,549,43920,"20180421",7,6
591.7,545,43600,"20180505",7,3
187.6,545,43600,"20180505",7,4
280,545,43600,"20180505",7,9
1838.7,545,43600,"20180505",7,2
88,545,43600,"20180505",7,7
549.69,545,43600,"20180505",7,5
463,545,43600,"20180505",7,6
642.75,540,43200,"20180519",7,3
168,540,43200,"20180519",7,4
296,540,43200,"20180519",7,9
1565.44,540,43200,"20180519",7,2
96,540,43200,"20180519",7,7
531.52,540,43200,"20180519",7,5
454.5,540,43200,"20180519",7,6
811,539,43120,"20180602",7,3
150,539,43120,"20180602",7,4
184,539,43120,"20180602",7,8
264,539,43120,"20180602",7,9
1778.84,539,43120,"20180602",7,2
112,539,43120,"20180602",7,7
628.93,539,43120,"20180602",7,5
411,539,43120,"20180602",7,6
815.75,538,43040,"20180616",7,3
96,538,43040,"20180616",7,4
64,538,43040,"20180616",7,8
24,538,43040,"20180616",7,10
440,538,43040,"20180616",7,9
1434.6,538,43040,"20180616",7,2
96,538,43040,"20180616",7,7
571.55,538,43040,"20180616",7,5
464,538,43040,"20180616",7,6
910.71,533,42640,"20180630",7,3
187,533,42640,"20180630",7,4
80,533,42640,"20180630",7,8
80,533,42640,"20180630",7,10
424,533,42640,"20180630",7,9
1438.02,533,42640,"20180630",7,2
240,533,42640,"20180630",7,7
808.13,533,42640,"20180630",7,5
338.5,533,42640,"20180630",7,6
847.9,527,42160,"20180714",7,3
104,527,42160,"20180714",7,4
80,527,42160,"20180714",7,10
400,527,42160,"20180714",7,9
1365.03,527,42160,"20180714",7,2
216,527,42160,"20180714",7,7
587.84,527,42160,"20180714",7,5
352,527,42160,"20180714",7,6
760.96,536,42880,"20180728",7,3
230,536,42880,"20180728",7,4
80,536,42880,"20180728",7,10
432,536,42880,"20180728",7,9
1219.09,536,42880,"20180728",7,2
192,536,42880,"20180728",7,7
569.24,536,42880,"20180728",7,5
343.5,536,42880,"20180728",7,6
675.35,540,43200,"20180811",7,3
144,540,43200,"20180811",7,4
72,540,43200,"20180811",7,8
56,540,43200,"20180811",7,10
336,540,43200,"20180811",7,9
1297.1,540,43200,"20180811",7,2
168,540,43200,"20180811",7,7
517.2,540,43200,"20180811",7,5
377.75,540,43200,"20180811",7,6
645,530,42400,"20180825",7,3
112,530,42400,"20180825",7,4
8,530,42400,"20180825",7,8
264,530,42400,"20180825",7,9
1485.43,530,42400,"20180825",7,2
160,530,42400,"20180825",7,7
558.11,530,42400,"20180825",7,5
463.75,530,42400,"20180825",7,6
685.75,527,42160,"20180908",7,3
133.1,527,42160,"20180908",7,4
72,527,42160,"20180908",7,8
256,527,42160,"20180908",7,9
1461.95,527,42160,"20180908",7,2
88,527,42160,"20180908",7,7
818.4,527,42160,"20180908",7,5
385.5,527,42160,"20180908",7,6
581.65,523,41840,"20180922",7,3
224,523,41840,"20180922",7,4
16,523,41840,"20180922",7,8
168,523,41840,"20180922",7,9
1278.14,523,41840,"20180922",7,2
88,523,41840,"20180922",7,7
667.93,523,41840,"20180922",7,5
394,523,41840,"20180922",7,6
665.09,517,41360,"20181006",7,3
160,517,41360,"20181006",7,4
8,517,41360,"20181006",7,8
56,517,41360,"20181006",7,9
1525.8,517,41360,"20181006",7,2
80,517,41360,"20181006",7,7
609,517,41360,"20181006",7,5
448,517,41360,"20181006",7,6
739.5,518,41440,"20181020",7,3
225.15,518,41440,"20181020",7,4
216,518,41440,"20181020",7,9
1279.2,518,41440,"20181020",7,2
104,518,41440,"20181020",7,7
506.35,518,41440,"20181020",7,5
440,518,41440,"20181020",7,6
927.65,514,41120,"20181103",7,3
160,514,41120,"20181103",7,4
8,514,41120,"20181103",7,8
232,514,41120,"20181103",7,9
1344.5,514,41120,"20181103",7,2
160,514,41120,"20181103",7,7
563.25,514,41120,"20181103",7,5
442.8,514,41120,"20181103",7,6
1038.65,515,41200,"20181117",7,3
282,515,41200,"20181117",7,4
8,515,41200,"20181117",7,8
192,515,41200,"20181117",7,9
1232.5,515,41200,"20181117",7,2
168,515,41200,"20181117",7,7
391.72,515,41200,"20181117",7,5
449.5,515,41200,"20181117",7,6
760.75,516,41280,"20181201",7,3
144,516,41280,"20181201",7,4
96,516,41280,"20181201",7,9
1365.8,516,41280,"20181201",7,2
192,516,41280,"20181201",7,7
466.35,516,41280,"20181201",7,5
464,516,41280,"20181201",7,6
856,510,40800,"20181215",7,3
208,510,40800,"20181215",7,4
8,510,40800,"20181215",7,8
168,510,40800,"20181215",7,9
1289.4,510,40800,"20181215",7,2
264,510,40800,"20181215",7,7
596.64,510,40800,"20181215",7,5
600,510,40800,"20181215",7,6
775.15,523,41840,"20181229",7,3
120,523,41840,"20181229",7,4
56,523,41840,"20181229",7,9
1539.65,523,41840,"20181229",7,2
152,523,41840,"20181229",7,7
597.61,523,41840,"20181229",7,5
570,523,41840,"20181229",7,6
877.55,531,42480,"20190112",7,3
194.5,531,42480,"20190112",7,4
8,531,42480,"20190112",7,8
232,531,42480,"20190112",7,9
1651.3,531,42480,"20190112",7,2
184,531,42480,"20190112",7,7
918.55,531,42480,"20190112",7,5
656,531,42480,"20190112",7,6
874.7,524,41920,"20190126",7,3
168,524,41920,"20190126",7,4
336,524,41920,"20190126",7,9
1369.1,524,41920,"20190126",7,2
168,524,41920,"20190126",7,7
489.55,524,41920,"20190126",7,5
800,524,41920,"20190126",7,6
891.8,521,41680,"20190209",7,3
222,521,41680,"20190209",7,4
8,521,41680,"20190209",7,8
304,521,41680,"20190209",7,9
1286.38,521,41680,"20190209",7,2
160,521,41680,"20190209",7,7
763.02,521,41680,"20190209",7,5
704,521,41680,"20190209",7,6
752.25,519,41520,"20190223",7,3
288,519,41520,"20190223",7,4
8,519,41520,"20190223",7,8
328,519,41520,"20190223",7,9
1638.93,519,41520,"20190223",7,2
200,519,41520,"20190223",7,7
704.08,519,41520,"20190223",7,5
580.29,519,41520,"20190223",7,6
686.5,519,41520,"20190309",7,3
141.75,519,41520,"20190309",7,4
16,519,41520,"20190309",7,8
360,519,41520,"20190309",7,9
1459.65,519,41520,"20190309",7,2
176,519,41520,"20190309",7,7
870.23,519,41520,"20190309",7,5
610.5,519,41520,"20190309",7,6
496.6,517,41360,"20190323",7,3
192,517,41360,"20190323",7,4
251.5,517,41360,"20190323",7,9
1634.25,517,41360,"20190323",7,2
192,517,41360,"20190323",7,7
637.05,517,41360,"20190323",7,5
696.65,517,41360,"20190323",7,6
631.2,520,41600,"20190406",7,3
64,520,41600,"20190406",7,4
24,520,41600,"20190406",7,8
328,520,41600,"20190406",7,9
1558.36,520,41600,"20190406",7,2
216,520,41600,"20190406",7,7
772.72,520,41600,"20190406",7,5
609,520,41600,"20190406",7,6
396.7,518,41440,"20190420",7,3
40,518,41440,"20190420",7,4
384,518,41440,"20190420",7,9
1605.2,518,41440,"20190420",7,2
152,518,41440,"20190420",7,7
669.23,518,41440,"20190420",7,5
603.75,518,41440,"20190420",7,6
875.6,514,41120,"20190504",7,3
174.75,514,41120,"20190504",7,4
256,514,41120,"20190504",7,9
1498.57,514,41120,"20190504",7,2
128,514,41120,"20190504",7,7
593.59,514,41120,"20190504",7,5
715,514,41120,"20190504",7,6
1036.1,514,41120,"20190518",7,3
24,514,41120,"20190518",7,4
432,514,41120,"20190518",7,9
1485.25,514,41120,"20190518",7,2
216,514,41120,"20190518",7,7
597.61,514,41120,"20190518",7,5
531.25,514,41120,"20190518",7,6
1119.4,519,41520,"20190601",7,3
248,519,41520,"20190601",7,4
80,519,41520,"20190601",7,8
456,519,41520,"20190601",7,9
1503.5,519,41520,"20190601",7,2
208,519,41520,"20190601",7,7
733.05,519,41520,"20190601",7,5
434,519,41520,"20190601",7,6
1249.4,522,41760,"20190615",7,3
64,522,41760,"20190615",7,4
412,522,41760,"20190615",7,9
1397.1,522,41760,"20190615",7,2
176,522,41760,"20190615",7,7
725.88,522,41760,"20190615",7,5
474,522,41760,"20190615",7,6
1184.64,518,41440,"20190629",7,3
136,518,41440,"20190629",7,4
256,518,41440,"20190629",7,9
1348.86,518,41440,"20190629",7,2
200,518,41440,"20190629",7,7
631.94,518,41440,"20190629",7,5
492.4,518,41440,"20190629",7,6
104,94,7154,"20130720",8,5
104,94,7154,"20130803",8,5
104,93,7074,"20130817",8,5
124,93,7074,"20130831",8,5
140,95,7234,"20130914",8,5
70.29,94,7154,"20130928",8,5
70.29,94,7154,"20131012",8,5
106.46,94,7154,"20131026",8,5
151.46,94,7154,"20131109",8,5
219.36,94,7154,"20131123",8,5
219.36,93,7074,"20131207",8,5
219.36,93,7074,"20131221",8,5
204,94,7124,"20140104",8,5
124,94,7124,"20140118",8,5
124,93,7044,"20140201",8,5
126.33,92,6964,"20140215",8,5
124,91,6914,"20140301",8,5
124,91,6914,"20140315",8,5
140,91,6914,"20140329",8,5
140,91,6914,"20140412",8,5
115,91,6914,"20140426",8,5
190,95,7234,"20140510",8,5
85,93,7104,"20140524",8,5
115,94,7184,"20140607",8,5
140,93,7134,"20140621",8,5
60,92,7054,"20140705",8,5
60,93,7134,"20140719",8,5
60,95,7294,"20140802",8,5
60,94,7214,"20140816",8,5
220,94,7214,"20140830",8,5
60,92,7054,"20140913",8,5
60,91,6974,"20140927",8,5
60,91,6974,"20141011",8,5
57.97,95,7290,"20141025",8,5
44,94,7210,"20141108",8,5
98.35,93,7130,"20141122",8,5
74,95,7290,"20141206",8,5
67.58,95,7290,"20141220",8,5
116.6,95,7290,"20150103",8,5
124,95,7290,"20150117",8,5
44,97,7450,"20150131",8,5
48.12,97,7450,"20150214",8,5
68.25,96,7370,"20150228",8,5
116,96,7370,"20150314",8,5
80,96,7370,"20150328",8,3
44,96,7370,"20150328",8,5
80,96,7370,"20150411",8,3
44,96,7370,"20150411",8,5
80,96,7370,"20150425",8,3
44,96,7370,"20150425",8,5
80,96,7370,"20150509",8,3
44,96,7370,"20150509",8,5
80,96,7370,"20150523",8,3
44,96,7370,"20150523",8,5
56.6,96,7370,"20150606",8,3
44,96,7370,"20150606",8,5
80,95,7300,"20150620",8,5
100,96,7380,"20150704",8,5
156,96,7380,"20150718",8,5
48,94,7220,"20150801",8,5
44,93,7170,"20150815",8,5
44,94,7250,"20150829",8,5
44,94,7250,"20150912",8,5
60.82,94,7250,"20150926",8,5
129.82,96,7410,"20151010",8,5
131.7,98,7570,"20151024",8,5
256.45,98,7570,"20151107",8,5
238.26,98,7570,"20151121",8,5
253.06,98,7570,"20151205",8,5
227.2,100,7730,"20151219",8,5
202.2,101,7810,"20160102",8,5
158.33,99,7660,"20160116",8,5
128.56,101,7820,"20160130",8,5
137.5,100,7740,"20160213",8,5
104,100,7740,"20160227",8,5
176,101,7820,"20160312",8,5
144,99,7690,"20160326",8,5
104,98,7610,"20160409",8,5
123.24,100,7770,"20160423",8,5
24,100,7770,"20160507",8,5
56,102,7930,"20160521",8,5
24,102,7930,"20160604",8,5
24,101,7850,"20160618",8,5
24,101,7850,"20160702",8,5
24,101,7850,"20160716",8,5
24,101,7850,"20160730",8,5
154,101,7850,"20160813",8,5
57.38,98,7620,"20160827",8,5
53.5,99,7665,"20160910",8,5
79,101,7825,"20160924",8,5
79,102,7905,"20161008",8,5
74.1,101,7825,"20161022",8,5
49.37,101,7825,"20161105",8,5
106.74,102,7905,"20161119",8,5
72.58,101,7825,"20161203",8,5
57.6,100,7745,"20161217",8,5
63.75,101,7825,"20161231",8,3
49,101,7825,"20161231",8,5
49,101,7825,"20170114",8,5
49,100,7745,"20170128",8,5
38.48,102,7905,"20170211",8,3
41,102,7905,"20170211",8,5
72.6,102,7905,"20170225",8,3
41,102,7905,"20170225",8,5
80,102,7905,"20170311",8,3
41,102,7905,"20170311",8,5
41,103,7985,"20170325",8,5
41,104,8065,"20170408",8,5
41,102,7905,"20170422",8,5
49,103,7985,"20170506",8,5
41,102,7905,"20170520",8,5
41,102,7905,"20170603",8,5
41,103,7985,"20170617",8,5
56,104,8035,"20170701",8,5
71,103,7955,"20170715",8,5
71,104,8035,"20170729",8,5
163,105,8115,"20170812",8,5
92.48,105,8115,"20170826",8,5
99,105,8115,"20170909",8,5
91,105,8115,"20170923",8,5
91,105,8115,"20171007",8,5
83,105,8115,"20171021",8,5
75,106,8195,"20171104",8,5
75,106,8195,"20171118",8,5
87.82,106,8195,"20171202",8,5
75.15,106,8195,"20171216",8,5
75,106,8195,"20171230",8,5
75,106,8195,"20180113",8,5
75,106,8195,"20180127",8,5
139,106,8195,"20180210",8,5
131.24,106,8195,"20180224",8,5
75,106,8195,"20180310",8,5
75,106,8195,"20180324",8,5
75,106,8195,"20180407",8,5
75,105,8115,"20180421",8,5
93.5,107,8240,"20180505",8,5
120,107,8240,"20180519",8,5
176,106,8160,"20180602",8,5
80,102,7840,"20180616",8,5
107,103,7920,"20180630",8,5
107,104,8000,"20180714",8,5
125.44,105,8080,"20180728",8,5
108.25,106,8160,"20180811",8,5
59.22,106,8160,"20180825",8,3
107,106,8160,"20180825",8,5
62.11,106,8160,"20180908",8,3
89.68,106,8160,"20180908",8,5
111.55,107,8230,"20180922",8,5
174.63,107,8230,"20181006",8,5
180.88,106,8150,"20181020",8,5
98.41,104,7990,"20181103",8,5
222.78,105,8054,"20181117",8,5
228.21,105,8054,"20181201",8,5
242.5,103,7924,"20181215",8,5
241.7,103,7924,"20181229",8,5
421.5,105,8084,"20190112",8,5
76.69,99,7604,"20190126",8,5
140.77,99,7604,"20190209",8,5
208.9,102,7844,"20190223",8,5
256.11,104,7969.5,"20190309",8,5
311.5,103,7889.5,"20190323",8,5
320.5,102,7809.5,"20190406",8,5
44,100,7679.5,"20190420",8,9
255.5,100,7679.5,"20190420",8,5
52,98,7554.5,"20190504",8,9
164.14,98,7554.5,"20190504",8,5
137.43,98,7554.5,"20190518",8,5
125.5,98,7554.5,"20190601",8,5
110.45,96,7394.5,"20190615",8,5
182.35,97,7474.5,"20190629",8,5
90,95,7152,"20130720",9,2
8,95,7152,"20130720",9,5
59.4,93,7120,"20130803",9,3
187.5,93,7120,"20130803",9,2
141.7,96,7104,"20130817",9,3
193,96,7104,"20130817",9,2
160,96,7168,"20130831",9,3
16,96,7168,"20130831",9,4
151,96,7168,"20130831",9,2
88,98,7264,"20130914",9,3
42.5,98,7264,"20130914",9,4
151.5,98,7264,"20130914",9,2
78.5,93,7184,"20130928",9,3
32,93,7184,"20130928",9,4
236,93,7184,"20130928",9,2
9.7,96,7232,"20131012",9,3
23.5,96,7232,"20131012",9,4
293.32,96,7232,"20131012",9,2
104,98,7264,"20131026",9,3
216.7,98,7264,"20131026",9,2
83,100,7360,"20131109",9,3
8,100,7360,"20131109",9,4
170.55,100,7360,"20131109",9,2
143,98,7328,"20131123",9,3
306.02,98,7328,"20131123",9,2
117,100,7488,"20131207",9,3
116.54,100,7488,"20131207",9,2
90.2,102,7520,"20131221",9,3
459.8,102,7520,"20131221",9,2
40,102,7520,"20131221",9,7
24,102,7520,"20131221",9,5
135,93,7440,"20140104",9,3
24,93,7440,"20140104",9,4
48,93,7440,"20140104",9,1
148,93,7440,"20140104",9,2
0.77,93,7440,"20140104",9,5
88.5,102,7584,"20140118",9,3
48,102,7584,"20140118",9,4
361.8,102,7584,"20140118",9,2
111.5,93,7440,"20140201",9,3
180.5,93,7440,"20140201",9,2
99,102,7648,"20140215",9,3
12,102,7648,"20140215",9,4
16,102,7648,"20140215",9,1
227.5,102,7648,"20140215",9,2
8,102,7648,"20140215",9,5
83,104,7680,"20140301",9,3
8,104,7680,"20140301",9,4
56,104,7680,"20140301",9,10
413.55,104,7680,"20140301",9,2
1.89,104,7680,"20140301",9,5
134.1,104,7680,"20140315",9,3
16,104,7680,"20140315",9,1
80,104,7680,"20140315",9,10
349.7,104,7680,"20140315",9,2
7.22,104,7680,"20140315",9,5
200,101,7632,"20140329",9,3
80,101,7632,"20140329",9,10
221.75,101,7632,"20140329",9,2
24,101,7632,"20140329",9,7
27.18,101,7632,"20140329",9,5
60,103,7664,"20140412",9,3
32,103,7664,"20140412",9,4
64,103,7664,"20140412",9,8
56,103,7664,"20140412",9,10
95,103,7664,"20140412",9,2
48,103,7664,"20140412",9,5
60,103,7664,"20140426",9,3
40,103,7664,"20140426",9,4
232.45,103,7664,"20140426",9,2
113.5,96,7680,"20140510",9,3
32,96,7680,"20140510",9,4
24,96,7680,"20140510",9,1
92.2,96,7680,"20140510",9,2
84.3,106,7904,"20140524",9,3
14.25,106,7904,"20140524",9,4
223.1,106,7904,"20140524",9,2
1.5,110,8056,"20140607",9,3
8,110,8056,"20140607",9,1
209.55,110,8056,"20140607",9,2
3.45,110,8056,"20140607",9,5
8,112,8216,"20140621",9,3
16,112,8216,"20140621",9,1
225.3,112,8216,"20140621",9,2
48,108,8280,"20140705",9,3
24,108,8280,"20140705",9,4
16,108,8280,"20140705",9,1
173.95,108,8280,"20140705",9,2
10,116,8408,"20140719",9,3
101.5,116,8408,"20140719",9,2
8,116,8408,"20140719",9,5
11,109,8360,"20140802",9,3
24,109,8360,"20140802",9,4
381.7,109,8360,"20140802",9,2
72,109,8360,"20140802",9,5
3,114,8376,"20140816",9,3
240.1,114,8376,"20140816",9,2
16,114,8376,"20140816",9,5
22.6,116,8408,"20140830",9,3
34,116,8408,"20140830",9,8
291.55,116,8408,"20140830",9,2
76.5,112,8344,"20140913",9,3
16,112,8344,"20140913",9,8
515.2,112,8344,"20140913",9,2
151,117,8424,"20140927",9,3
26,117,8424,"20140927",9,4
174.4,117,8424,"20140927",9,8
552.2,117,8424,"20140927",9,2
182.5,113,8360,"20141011",9,3
