"OSHA_id","Payment_Date","Departament_id","OSHA_Type_id","numIncidentsLeadingToLostDays","numIncidentsLeadingToRestrictedDays"
4674,"20171230",20,9,1,1
4675,"20171230",21,27,0,0
4676,"20171230",22,27,0,0
4677,"20171230",24,27,0,0
4678,"20171230",25,27,0,0
4679,"20171230",27,27,0,0
4680,"20171230",29,27,0,0
4681,"20171230",30,27,0,0
4682,"20171230",31,57,0,0
4683,"20171230",31,26,0,1
4684,"20171230",33,27,0,0
4685,"20171230",34,27,0,0
4686,"20171230",35,17,0,0
4687,"20171216",2,27,0,0
4688,"20171216",3,27,0,0
4689,"20171216",5,27,0,0
4690,"20171216",6,27,0,0
4691,"20171216",7,6,0,0
4692,"20171216",7,7,0,0
4693,"20171216",8,27,0,0
4694,"20171216",9,36,0,0
4695,"20171216",10,27,0,0
4696,"20171216",11,27,0,0
4697,"20171216",12,27,0,0
4698,"20171216",13,27,0,0
4699,"20171216",14,27,0,0
4700,"20171216",15,27,0,0
4701,"20171216",17,27,0,0
4702,"20171216",18,27,0,0
4703,"20171216",19,27,0,0
4704,"20171216",20,8,1,1
4705,"20171216",20,9,1,1
4706,"20171216",21,27,0,0
4707,"20171216",22,27,0,0
4708,"20171216",24,27,0,0
4709,"20171216",25,32,0,0
4710,"20171216",25,33,0,0
4711,"20171216",25,17,1,1
4712,"20171216",25,36,1,1
4713,"20171216",27,27,0,0
4714,"20171216",29,27,0,0
4715,"20171216",30,27,0,0
4716,"20171216",31,5,0,1
4717,"20171216",31,36,0,1
4718,"20171216",33,27,0,0
4719,"20171216",34,17,0,0
4720,"20171216",35,27,0,0
4721,"20171202",2,27,0,0
4722,"20171202",3,27,0,0
4723,"20171202",5,27,0,0
4724,"20171202",6,27,0,0
4725,"20171202",7,27,0,0
4726,"20171202",8,27,0,0
4727,"20171202",9,27,0,0
4728,"20171202",10,27,0,0
4729,"20171202",11,27,0,0
4730,"20171202",12,11,0,0
4731,"20171202",12,8,1,1
4732,"20171202",12,9,1,1
4733,"20171202",12,36,1,1
4734,"20171202",13,27,0,0
4735,"20171202",14,27,0,0
4736,"20171202",15,27,0,0
4737,"20171202",17,27,0,0
4738,"20171202",18,27,0,0
4739,"20171202",19,27,0,0
4740,"20171202",20,18,0,0
4741,"20171202",20,19,0,0
4742,"20171202",20,5,0,1
4743,"20171202",20,15,0,0
4744,"20171202",20,16,0,0
4745,"20171202",20,36,0,0
4746,"20171202",20,36,0,1
4747,"20171202",20,36,1,1
4748,"20171202",21,27,0,0
4749,"20171202",22,27,0,0
4750,"20171202",24,17,0,0
4751,"20171202",25,32,1,1
4752,"20171202",25,32,0,1
4753,"20171202",25,33,1,1
4754,"20171202",25,33,0,1
4755,"20171202",25,8,1,1
4756,"20171202",25,9,1,1
4757,"20171202",25,36,1,1
4758,"20171202",27,27,0,0
4759,"20171202",29,27,0,0
4760,"20171202",30,27,0,0
4761,"20171202",31,27,0,0
4762,"20171202",33,27,0,0
4763,"20171202",34,27,0,0
4764,"20171202",35,36,0,0
4765,"20171118",2,27,0,0
4766,"20171118",3,27,0,0
4767,"20171118",5,27,0,0
4768,"20171118",6,27,0,0
4769,"20171118",7,15,1,1
4770,"20171118",7,16,1,1
4771,"20171118",7,17,0,1
4772,"20171118",8,27,0,0
4773,"20171118",9,27,0,0
4774,"20171118",10,27,0,0
4775,"20171118",11,27,0,0
4776,"20171118",12,27,0,0
4777,"20171118",13,36,1,1
4778,"20171118",13,58,1,1
4779,"20171118",14,27,0,0
4780,"20171118",15,27,0,0
4781,"20171118",17,27,0,0
4782,"20171118",18,27,0,0
4783,"20171118",19,27,0,0
4784,"20171118",20,27,0,1
4785,"20171118",20,26,0,0
4786,"20171118",21,27,0,0
4787,"20171118",22,27,0,0
4788,"20171118",24,5,0,1
4789,"20171118",25,1,0,1
4790,"20171118",25,2,0,1
4791,"20171118",25,18,0,0
4792,"20171118",25,19,0,0
4793,"20171118",25,32,0,1
4794,"20171118",25,33,0,1
4795,"20171118",25,17,1,1
4796,"20171118",25,37,1,1
4797,"20171118",27,27,0,0
4798,"20171118",29,27,0,0
4799,"20171118",30,27,0,0
4800,"20171118",31,1,1,1
4801,"20171118",31,2,1,1
4802,"20171118",31,6,1,1
4803,"20171118",31,7,1,1
4804,"20171118",33,27,0,0
4805,"20171118",34,5,0,0
4806,"20171118",34,36,1,1
4807,"20171118",35,1,0,0
4808,"20171118",35,2,0,0
4809,"20171104",1,27,0,0
4810,"20171104",2,27,0,0
4811,"20171104",3,27,0,0
4812,"20171104",5,27,0,0
4813,"20171104",6,27,0,0
4814,"20171104",7,27,0,0
4815,"20171104",7,53,0,0
4816,"20171104",7,54,0,0
4817,"20171104",8,27,0,0
4818,"20171104",9,27,0,0
4819,"20171104",10,27,0,0
4820,"20171104",11,27,0,0
4821,"20171104",12,8,1,1
4822,"20171104",12,9,1,1
4823,"20171104",12,36,1,1
4824,"20171104",13,27,0,0
4825,"20171104",14,27,0,0
4826,"20171104",15,27,0,0
4827,"20171104",17,27,0,0
4828,"20171104",18,27,0,0
4829,"20171104",19,27,0,0
4830,"20171104",20,18,0,0
4831,"20171104",20,19,0,0
4832,"20171104",20,17,0,1
4833,"20171104",20,36,1,1
4834,"20171104",21,27,0,0
4835,"20171104",22,36,0,1
4836,"20171104",24,21,0,0
4837,"20171104",24,36,0,1
4838,"20171104",25,15,0,0
4839,"20171104",25,16,0,0
4840,"20171104",25,17,0,0
4841,"20171104",27,27,0,0
4842,"20171104",29,27,0,0
4843,"20171104",30,27,0,0
4844,"20171104",31,32,0,1
4845,"20171104",31,33,0,1
4846,"20171104",31,36,0,1
4847,"20171104",31,36,0,0
4848,"20171104",33,27,0,0
4849,"20171104",34,36,1,1
4850,"20171104",35,32,0,0
4851,"20171104",35,33,0,0
4852,"20171021",2,27,0,0
4853,"20171021",3,27,0,0
4854,"20171021",5,27,0,0
4855,"20171021",6,27,0,0
4856,"20171021",7,18,0,0
4857,"20171021",7,19,0,0
4858,"20171021",7,5,0,0
4859,"20171021",7,6,0,0
4860,"20171021",7,7,0,0
4861,"20171021",7,35,0,0
4862,"20171021",7,17,1,1
4863,"20171021",7,36,0,0
4864,"20171021",7,58,0,1
4865,"20171021",8,27,0,0
4866,"20171021",9,27,0,0
4867,"20171021",10,27,0,0
4868,"20171021",11,27,0,0
4869,"20171021",12,27,0,0
4870,"20171021",13,27,0,0
4871,"20171021",14,27,0,0
4872,"20171021",15,27,0,0
4873,"20171021",17,27,0,0
4874,"20171021",18,27,0,0
4875,"20171021",19,27,0,0
4876,"20171021",20,5,0,1
4877,"20171021",20,59,1,1
4878,"20171021",20,8,1,1
4879,"20171021",20,9,1,1
4880,"20171021",20,36,0,0
4881,"20171021",21,27,0,0
4882,"20171021",22,27,0,0
4883,"20171021",24,11,1,1
4884,"20171021",25,18,0,0
4885,"20171021",25,19,0,0
4886,"20171021",25,5,1,1
4887,"20171021",25,5,0,1
4888,"20171021",25,48,0,0
4889,"20171021",25,17,0,0
4890,"20171021",25,49,0,0
4891,"20171021",27,27,0,0
4892,"20171021",29,27,0,0
4893,"20171021",30,27,0,0
4894,"20171021",31,6,0,0
4895,"20171021",31,7,0,0
4896,"20171021",31,36,0,1
4897,"20171021",33,27,0,0
4898,"20171021",34,27,0,0
4899,"20171021",35,17,0,0
4900,"20171007",1,27,0,0
4901,"20171007",2,27,0,0
4902,"20171007",3,48,0,0
4903,"20171007",3,49,0,0
4904,"20171007",3,8,0,0
4905,"20171007",3,9,0,0
4906,"20171007",5,27,0,0
4907,"20171007",6,27,0,0
4908,"20171007",7,5,1,1
4909,"20171007",7,6,1,1
4910,"20171007",7,7,1,1
4911,"20171007",7,17,0,0
4912,"20171007",8,27,0,0
4913,"20171007",9,27,0,0
4914,"20171007",10,27,0,0
4915,"20171007",11,27,0,0
4916,"20171007",12,27,0,0
4917,"20171007",13,6,0,0
4918,"20171007",13,7,0,0
4919,"20171007",13,36,1,1
4920,"20171007",14,27,0,0
4921,"20171007",15,27,0,0
4922,"20171007",17,27,0,0
4923,"20171007",18,27,0,0
4924,"20171007",19,27,0,0
4925,"20171007",20,6,0,0
4926,"20171007",20,7,0,0
4927,"20171007",21,27,0,0
4928,"20171007",22,27,0,0
4929,"20171007",24,48,1,1
4930,"20171007",24,49,1,1
4931,"20171007",25,32,1,1
4932,"20171007",25,33,1,1
4933,"20171007",25,17,1,1
4934,"20171007",27,27,0,0
4935,"20171007",29,27,0,0
4936,"20171007",30,27,0,0
4937,"20171007",31,8,1,1
4938,"20171007",31,9,1,1
4939,"20171007",31,36,0,1
4940,"20171007",33,27,0,0
4941,"20171007",34,27,0,0
4942,"20171007",35,20,0,0
4943,"20170923",1,27,0,0
4944,"20170923",2,27,0,0
4945,"20170923",3,27,0,0
4946,"20170923",5,27,0,0
4947,"20170923",6,27,0,0
4948,"20170923",7,27,0,0
4949,"20170923",7,18,0,0
4950,"20170923",7,19,0,0
4951,"20170923",7,11,0,1
4952,"20170923",7,36,1,1
4953,"20170923",7,36,0,0
4954,"20170923",7,10,0,0
4955,"20170923",8,27,0,0
4956,"20170923",9,27,0,0
4957,"20170923",10,27,0,0
4958,"20170923",11,27,0,0
4959,"20170923",12,3,1,1
4960,"20170923",12,4,1,1
4961,"20170923",12,5,1,1
4962,"20170923",12,36,1,1
4963,"20170923",13,27,0,0
4964,"20170923",14,27,0,0
4965,"20170923",15,27,0,0
4966,"20170923",17,27,0,0
4967,"20170923",18,27,0,0
4968,"20170923",19,27,0,0
4969,"20170923",20,1,0,0
4970,"20170923",20,2,0,0
4971,"20170923",20,18,0,0
4972,"20170923",20,19,0,0
4973,"20170923",20,5,1,1
4974,"20170923",20,32,0,0
4975,"20170923",20,33,0,0
4976,"20170923",20,36,0,0
4977,"20170923",21,27,0,0
4978,"20170923",22,27,0,0
4979,"20170923",24,44,0,0
4980,"20170923",24,45,0,0
4981,"20170923",25,27,0,0
4982,"20170923",25,1,0,0
4983,"20170923",25,2,0,0
4984,"20170923",25,20,0,0
4985,"20170923",25,32,0,1
4986,"20170923",25,33,0,1
4987,"20170923",25,26,1,1
4988,"20170923",25,10,0,1
4989,"20170923",27,36,0,1
4990,"20170923",29,27,0,0
4991,"20170923",30,27,0,0
4992,"20170923",31,27,1,1
4993,"20170923",31,21,0,0
4994,"20170923",31,6,1,1
4995,"20170923",31,7,1,1
4996,"20170923",31,40,0,0
4997,"20170923",31,35,0,0
4998,"20170923",31,17,0,1
4999,"20170923",31,36,1,1
5000,"20170923",33,27,0,0
5001,"20170923",34,27,0,0
5002,"20170923",35,17,0,0
5003,"20170909",1,27,0,0
5004,"20170909",2,27,0,0
5005,"20170909",3,27,0,0
5006,"20170909",5,27,0,0
5007,"20170909",6,27,0,0
5008,"20170909",7,18,0,0
5009,"20170909",7,19,0,0
5010,"20170909",7,11,0,0
5011,"20170909",7,8,1,1
5012,"20170909",7,9,1,1
5013,"20170909",7,36,1,1
5014,"20170909",7,37,1,1
5015,"20170909",8,27,0,0
5016,"20170909",9,27,0,0
5017,"20170909",10,27,0,0
5018,"20170909",11,27,0,0
5019,"20170909",12,8,1,1
5020,"20170909",12,9,1,1
5021,"20170909",13,27,0,0
5022,"20170909",14,8,0,0
5023,"20170909",14,9,0,0
5024,"20170909",15,27,0,0
5025,"20170909",17,27,0,0
5026,"20170909",18,26,0,0
5027,"20170909",19,27,0,0
5028,"20170909",20,60,0,0
5029,"20170909",20,18,0,0
5030,"20170909",20,19,0,0
5031,"20170909",20,5,0,1
5032,"20170909",20,8,0,1
5033,"20170909",20,9,0,1
5034,"20170909",20,36,1,1
5035,"20170909",20,36,0,1
5036,"20170909",20,36,0,0
5037,"20170909",21,27,0,0
5038,"20170909",22,36,0,1
5039,"20170909",24,27,0,0
5040,"20170909",25,5,1,1
5041,"20170909",25,32,1,1
5042,"20170909",25,33,1,1
5043,"20170909",25,36,0,0
5044,"20170909",25,10,1,1
5045,"20170909",25,10,0,1
5046,"20170909",27,27,0,0
5047,"20170909",29,27,0,0
5048,"20170909",30,27,0,0
5049,"20170909",31,36,0,1
5050,"20170909",33,27,0,0
5051,"20170909",34,27,0,0
5052,"20170909",35,27,0,0
5053,"20170826",1,27,0,0
5054,"20170826",2,27,0,0
5055,"20170826",3,48,0,0
5056,"20170826",3,49,0,0
5057,"20170826",3,36,0,0
5058,"20170826",3,36,1,1
5059,"20170826",5,27,0,0
5060,"20170826",6,27,0,0
5061,"20170826",7,27,0,0
5062,"20170826",8,27,0,0
5063,"20170826",9,27,0,0
5064,"20170826",10,27,0,0
5065,"20170826",11,27,0,0
5066,"20170826",12,27,0,0
5067,"20170826",13,27,0,0
5068,"20170826",14,27,0,0
5069,"20170826",15,27,0,0
5070,"20170826",17,27,0,0
5071,"20170826",18,27,0,0
5072,"20170826",19,27,0,0
5073,"20170826",20,18,0,0
5074,"20170826",20,19,0,0
5075,"20170826",20,8,0,1
5076,"20170826",20,9,0,1
5077,"20170826",20,36,0,1
5078,"20170826",21,27,0,0
5079,"20170826",22,1,1,1
5080,"20170826",22,2,1,1
5081,"20170826",24,5,1,1
5082,"20170826",24,6,0,0
5083,"20170826",24,7,0,0
5084,"20170826",24,36,1,1
5085,"20170826",25,20,1,1
5086,"20170826",25,6,0,0
5087,"20170826",25,7,0,0
5088,"20170826",25,11,0,1
5089,"20170826",25,32,0,0
5090,"20170826",25,32,1,1
5091,"20170826",25,33,1,1
5092,"20170826",25,33,0,0
5093,"20170826",25,17,1,1
5094,"20170826",25,8,0,0
5095,"20170826",25,8,0,1
5096,"20170826",25,9,0,1
5097,"20170826",25,9,0,0
5098,"20170826",25,10,0,0
5099,"20170826",27,27,0,0
5100,"20170826",29,27,0,0
5101,"20170826",30,27,0,0
5102,"20170826",31,21,0,0
5103,"20170826",31,36,0,1
5104,"20170826",31,58,0,1
5105,"20170826",33,27,0,0
5106,"20170826",34,6,1,1
5107,"20170826",34,7,1,1
5108,"20170826",34,8,1,1
5109,"20170826",34,9,1,1
5110,"20170826",35,5,0,0
5111,"20170812",1,27,0,0
5112,"20170812",2,27,0,0
5113,"20170812",3,27,0,0
5114,"20170812",5,27,0,0
5115,"20170812",6,27,0,0
5116,"20170812",7,28,1,1
5117,"20170812",8,27,0,0
5118,"20170812",9,27,0,0
5119,"20170812",10,27,0,0
5120,"20170812",11,27,0,0
5121,"20170812",12,27,0,0
5122,"20170812",13,5,0,0
5123,"20170812",13,42,1,1
5124,"20170812",14,27,0,0
5125,"20170812",15,27,0,0
5126,"20170812",17,27,0,0
5127,"20170812",18,27,0,0
5128,"20170812",19,27,0,0
5129,"20170812",20,15,0,0
5130,"20170812",20,16,0,0
5131,"20170812",20,8,1,1
5132,"20170812",20,8,0,1
5133,"20170812",20,9,0,1
5134,"20170812",20,9,1,1
5135,"20170812",20,36,0,1
5136,"20170812",21,27,0,0
5137,"20170812",22,27,0,0
5138,"20170812",24,48,0,0
5139,"20170812",24,49,0,0
5140,"20170812",24,36,0,1
5141,"20170812",25,6,1,1
5142,"20170812",25,7,1,1
5143,"20170812",25,56,0,0
5144,"20170812",25,32,0,0
5145,"20170812",25,32,1,1
5146,"20170812",25,33,0,0
5147,"20170812",25,33,1,1
5148,"20170812",25,46,0,1
5149,"20170812",25,10,1,1
5150,"20170812",27,27,0,0
5151,"20170812",29,27,0,0
5152,"20170812",30,27,0,0
5153,"20170812",31,18,0,0
5154,"20170812",31,19,0,0
5155,"20170812",31,32,0,1
5156,"20170812",31,33,0,1
5157,"20170812",31,36,0,1
5158,"20170812",33,27,0,0
5159,"20170812",34,27,0,0
5160,"20170812",35,17,0,0
5161,"20170812",35,26,0,0
5162,"20170729",1,27,0,0
5163,"20170729",2,27,0,0
5164,"20170729",3,27,0,0
5165,"20170729",5,27,0,0
5166,"20170729",6,27,0,0
5167,"20170729",7,18,0,0
5168,"20170729",7,19,0,0
5169,"20170729",7,6,0,0
5170,"20170729",7,7,0,0
5171,"20170729",7,26,0,0
5172,"20170729",7,36,0,1
5173,"20170729",8,27,0,0
5174,"20170729",9,27,0,0
5175,"20170729",10,27,0,0
5176,"20170729",11,27,0,0
5177,"20170729",12,5,1,1
5178,"20170729",12,17,1,1
5179,"20170729",12,36,1,1
5180,"20170729",13,20,1,1
5181,"20170729",13,40,0,0
5182,"20170729",13,8,1,1
5183,"20170729",13,9,1,1
5184,"20170729",14,27,0,0
5185,"20170729",15,27,0,0
5186,"20170729",17,27,0,0
5187,"20170729",18,27,0,0
5188,"20170729",19,27,0,0
5189,"20170729",20,1,0,0
5190,"20170729",20,2,0,0
5191,"20170729",20,18,0,0
5192,"20170729",20,19,0,0
5193,"20170729",20,20,1,1
5194,"20170729",20,6,0,0
5195,"20170729",20,7,0,0
5196,"20170729",20,8,0,1
5197,"20170729",20,9,0,1
5198,"20170729",20,36,1,1
5199,"20170729",20,36,0,1
5200,"20170729",21,27,0,0
5201,"20170729",22,27,0,0
5202,"20170729",24,8,0,1
5203,"20170729",24,9,0,1
5204,"20170729",24,36,0,1
5205,"20170729",25,5,0,0
5206,"20170729",25,6,0,1
5207,"20170729",25,7,0,1
5208,"20170729",25,17,1,1
5209,"20170729",25,8,1,1
5210,"20170729",25,9,1,1
5211,"20170729",25,10,0,0
5212,"20170729",27,27,0,0
5213,"20170729",29,37,0,0
5214,"20170729",30,27,0,0
5215,"20170729",31,6,1,1
5216,"20170729",31,7,1,1
5217,"20170729",31,32,0,1
5218,"20170729",31,33,0,1
5219,"20170729",31,46,0,0
5220,"20170729",31,36,1,1
5221,"20170729",31,36,0,1
5222,"20170729",33,27,0,0
5223,"20170729",34,36,1,1
5224,"20170729",35,40,0,0
5225,"20170729",35,17,0,0
5226,"20170715",1,27,0,0
5227,"20170715",2,50,0,0
5228,"20170715",3,6,0,0
5229,"20170715",3,7,0,0
5230,"20170715",5,27,0,0
5231,"20170715",6,27,0,0
5232,"20170715",7,34,0,1
5233,"20170715",8,27,0,0
5234,"20170715",9,27,0,0
5235,"20170715",10,27,0,0
5236,"20170715",11,6,0,0
5237,"20170715",11,7,0,0
5238,"20170715",12,3,1,1
5239,"20170715",12,4,1,1
5240,"20170715",12,31,1,1
5241,"20170715",12,36,1,1
5242,"20170715",13,17,0,0
5243,"20170715",14,27,0,0
5244,"20170715",15,27,0,0
5245,"20170715",17,27,0,0
5246,"20170715",18,27,0,0
5247,"20170715",19,27,0,0
5248,"20170715",20,18,0,0
5249,"20170715",20,19,0,0
5250,"20170715",20,6,1,1
5251,"20170715",20,7,1,1
5252,"20170715",20,44,1,1
5253,"20170715",20,45,1,1
5254,"20170715",20,36,0,1
5255,"20170715",20,37,0,0
5256,"20170715",21,27,0,0
5257,"20170715",22,27,0,0
5258,"20170715",24,31,1,1
5259,"20170715",24,48,1,1
5260,"20170715",24,49,1,1
5261,"20170715",24,36,0,1
5262,"20170715",25,5,1,1
5263,"20170715",25,34,0,1
5264,"20170715",25,32,1,1
5265,"20170715",25,32,0,1
5266,"20170715",25,33,1,1
5267,"20170715",25,33,0,1
5268,"20170715",25,36,1,1
5269,"20170715",25,10,0,1
5270,"20170715",25,10,1,1
5271,"20170715",27,27,0,0
5272,"20170715",29,27,0,0
5273,"20170715",30,27,0,0
5274,"20170715",31,11,1,1
5275,"20170715",31,11,0,0
5276,"20170715",31,44,0,0
5277,"20170715",31,45,0,0
5278,"20170715",31,36,0,1
5279,"20170715",31,36,1,1
5280,"20170715",33,27,0,0
5281,"20170715",34,36,1,1
5282,"20170715",35,27,0,0
5283,"20170701",1,27,0,0
5284,"20170701",2,27,0,0
5285,"20170701",3,17,0,0
5286,"20170701",5,27,0,0
5287,"20170701",6,27,0,0
5288,"20170701",7,5,0,0
5289,"20170701",7,34,1,1
5290,"20170701",8,27,0,0
5291,"20170701",9,27,0,0
5292,"20170701",10,27,0,0
5293,"20170701",11,27,0,0
5294,"20170701",12,36,1,1
5295,"20170701",13,5,0,0
5296,"20170701",13,17,1,1
5297,"20170701",14,27,0,0
5298,"20170701",15,27,0,0
5299,"20170701",17,27,0,0
5300,"20170701",18,27,0,0
5301,"20170701",19,27,0,0
5302,"20170701",20,43,1,1
5303,"20170701",20,36,0,0
5304,"20170701",20,36,1,1
5305,"20170701",21,27,0,0
5306,"20170701",22,27,0,0
5307,"20170701",24,20,1,1
5308,"20170701",24,5,0,0
5309,"20170701",25,18,0,0
5310,"20170701",25,19,0,0
5311,"20170701",25,53,0,0
5312,"20170701",25,54,0,0
5313,"20170701",25,32,1,1
5314,"20170701",25,33,1,1
5315,"20170701",25,46,0,0
5316,"20170701",25,10,1,1
5317,"20170701",25,10,0,1
5318,"20170701",27,27,0,0
5319,"20170701",29,27,0,0
5320,"20170701",30,27,0,0
5321,"20170701",31,5,0,1
5322,"20170701",31,36,0,1
5323,"20170701",31,37,1,1
5324,"20170701",33,27,0,0
5325,"20170701",34,6,1,1
5326,"20170701",34,7,1,1
5327,"20170701",35,27,0,0
5328,"20170617",1,27,0,0
5329,"20170617",2,27,0,0
5330,"20170617",3,26,0,0
5331,"20170617",5,27,0,0
5332,"20170617",6,27,0,0
5333,"20170617",7,18,0,0
5334,"20170617",7,19,0,0
5335,"20170617",7,17,1,1
5336,"20170617",7,36,1,1
5337,"20170617",8,27,0,0
5338,"20170617",9,27,0,0
5339,"20170617",10,27,0,0
5340,"20170617",11,27,0,0
5341,"20170617",12,18,0,0
5342,"20170617",12,19,0,0
5343,"20170617",12,11,1,1
5344,"20170617",13,5,0,0
5345,"20170617",13,17,1,1
5346,"20170617",14,27,0,0
5347,"20170617",15,27,0,0
5348,"20170617",17,27,0,0
5349,"20170617",18,27,0,0
5350,"20170617",19,27,0,0
5351,"20170617",20,18,0,0
5352,"20170617",20,19,0,0
5353,"20170617",20,56,0,0
5354,"20170617",20,36,0,1
5355,"20170617",21,27,0,0
5356,"20170617",22,36,0,1
5357,"20170617",24,6,0,1
5358,"20170617",24,6,0,0
5359,"20170617",24,7,0,0
5360,"20170617",24,7,0,1
5361,"20170617",24,11,0,1
5362,"20170617",24,44,0,1
5363,"20170617",24,45,0,1
5364,"20170617",24,26,0,0
5365,"20170617",25,27,0,1
5366,"20170617",25,18,0,0
5367,"20170617",25,19,0,0
5368,"20170617",25,32,0,1
5369,"20170617",25,33,0,1
5370,"20170617",25,17,0,0
5371,"20170617",25,17,0,1
5372,"20170617",25,10,1,1
5373,"20170617",25,10,0,1
5374,"20170617",27,27,0,0
5375,"20170617",29,27,0,0
5376,"20170617",30,26,0,0
5377,"20170617",31,44,0,0
5378,"20170617",31,45,0,0
5379,"20170617",31,36,1,1
5380,"20170617",31,36,0,1
5381,"20170617",33,27,0,0
5382,"20170617",34,5,1,1
5383,"20170617",34,56,0,0
5384,"20170617",35,27,0,0
5385,"20170603",1,27,0,0
5386,"20170603",2,27,0,0
5387,"20170603",3,27,0,0
5388,"20170603",5,36,0,1
5389,"20170603",6,27,0,0
5390,"20170603",7,18,0,1
5391,"20170603",7,19,0,1
5392,"20170603",7,8,1,1
5393,"20170603",7,9,1,1
5394,"20170603",8,27,0,0
5395,"20170603",9,27,0,0
5396,"20170603",10,27,0,0
5397,"20170603",11,27,0,0
5398,"20170603",12,27,0,0
5399,"20170603",13,6,1,1
5400,"20170603",13,7,1,1
5401,"20170603",13,8,1,1
5402,"20170603",13,9,1,1
5403,"20170603",13,36,1,1
5404,"20170603",14,27,0,0
5405,"20170603",15,27,0,0
5406,"20170603",17,27,0,0
5407,"20170603",18,6,0,0
5408,"20170603",18,7,0,0
5409,"20170603",19,27,0,0
5410,"20170603",20,8,0,1
5411,"20170603",20,9,0,1
5412,"20170603",21,27,0,0
5413,"20170603",22,27,0,1
5414,"20170603",24,27,0,0
5415,"20170603",25,1,0,0
5416,"20170603",25,2,0,0
5417,"20170603",25,6,0,0
5418,"20170603",25,6,0,1
5419,"20170603",25,7,0,1
5420,"20170603",25,7,0,0
5421,"20170603",25,32,0,0
5422,"20170603",25,33,0,0
5423,"20170603",25,10,0,1
5424,"20170603",25,10,1,1
5425,"20170603",27,27,0,0
5426,"20170603",29,27,0,0
5427,"20170603",30,26,0,0
5428,"20170603",31,5,1,1
5429,"20170603",31,36,0,1
5430,"20170603",31,36,1,1
5431,"20170603",33,27,0,0
5432,"20170603",34,27,0,0
5433,"20170603",35,27,0,0
5434,"20170520",1,27,0,0
5435,"20170520",2,27,0,0
5436,"20170520",3,27,0,0
5437,"20170520",5,5,0,1
5438,"20170520",6,27,0,0
5439,"20170520",7,27,0,0
5440,"20170520",8,27,0,0
5441,"20170520",9,27,0,0
5442,"20170520",10,27,0,0
5443,"20170520",11,27,0,0
5444,"20170520",12,27,0,0
5445,"20170520",13,27,0,0
5446,"20170520",14,27,0,0
5447,"20170520",15,27,0,0
5448,"20170520",17,27,0,0
5449,"20170520",18,20,1,1
5450,"20170520",19,27,0,0
5451,"20170520",20,18,0,0
5452,"20170520",20,19,0,0
5453,"20170520",20,36,0,1
5454,"20170520",21,27,0,0
5455,"20170520",22,27,0,0
5456,"20170520",24,8,0,1
5457,"20170520",24,9,0,1
5458,"20170520",24,36,1,1
5459,"20170520",25,1,0,0
5460,"20170520",25,2,0,0
5461,"20170520",25,18,0,0
5462,"20170520",25,19,0,0
5463,"20170520",25,6,0,0
5464,"20170520",25,7,0,0
5465,"20170520",25,32,0,1
5466,"20170520",25,32,0,0
5467,"20170520",25,33,0,1
5468,"20170520",25,33,0,0
5469,"20170520",25,10,0,0
5470,"20170520",25,10,1,1
5471,"20170520",27,6,1,1
5472,"20170520",27,7,1,1
5473,"20170520",29,27,0,0
5474,"20170520",30,27,0,0
5475,"20170520",31,8,0,1
5476,"20170520",31,9,0,1
5477,"20170520",33,27,0,0
5478,"20170520",34,8,1,1
5479,"20170520",34,9,1,1
5480,"20170520",35,40,0,0
5481,"20170520",35,17,0,0
5482,"20170506",1,27,0,0
5483,"20170506",2,27,0,0
5484,"20170506",3,27,0,0
5485,"20170506",5,27,0,0
5486,"20170506",6,27,0,0
5487,"20170506",7,5,0,1
5488,"20170506",7,34,1,1
5489,"20170506",7,8,1,1
5490,"20170506",7,9,1,1
5491,"20170506",8,27,0,0
5492,"20170506",9,27,0,0
5493,"20170506",10,27,0,0
5494,"20170506",11,27,0,0
5495,"20170506",12,17,1,1
5496,"20170506",13,27,0,0
5497,"20170506",14,27,0,0
5498,"20170506",15,27,0,0
5499,"20170506",17,27,0,0
5500,"20170506",18,27,0,0
5501,"20170506",19,27,0,0
5502,"20170506",20,36,0,1
5503,"20170506",21,27,0,0
5504,"20170506",22,27,0,0
5505,"20170506",24,27,0,0
5506,"20170506",25,18,0,0
5507,"20170506",25,19,0,0
5508,"20170506",25,6,1,1
5509,"20170506",25,6,0,0
5510,"20170506",25,7,1,1
5511,"20170506",25,7,0,0
5512,"20170506",25,56,0,0
5513,"20170506",25,32,1,1
5514,"20170506",25,33,1,1
5515,"20170506",25,17,0,0
5516,"20170506",25,17,1,1
5517,"20170506",25,10,0,0
5518,"20170506",27,27,0,0
5519,"20170506",29,27,0,0
5520,"20170506",30,27,0,0
5521,"20170506",31,6,1,1
5522,"20170506",31,7,1,1
5523,"20170506",31,58,1,1
5524,"20170506",33,27,0,0
5525,"20170506",34,36,1,1
5526,"20170506",35,6,0,0
5527,"20170506",35,7,0,0
5528,"20170506",35,40,0,0
5529,"20170422",1,27,0,0
5530,"20170422",2,27,0,0
5531,"20170422",3,26,0,0
5532,"20170422",3,36,0,0
5533,"20170422",5,27,0,0
5534,"20170422",6,27,0,0
5535,"20170422",7,36,1,1
5536,"20170422",7,36,0,1
5537,"20170422",8,27,0,0
5538,"20170422",9,5,0,0
5539,"20170422",10,27,0,0
5540,"20170422",11,27,0,0
5541,"20170422",12,3,1,1
5542,"20170422",12,4,1,1
5543,"20170422",12,6,1,1
