"Amount_Hours","Amount_Dollars","Payment_Date","Departament_id","Worked_Hours_Type_id"
3464.1000000000004,62446.44,"20160910",22,9
238.6,3342.79,"20150912",22,12
3051.69,57667.74,"20150912",22,9
48.7,575.15,"20140913",22,8
162.1,2028.81,"20140913",22,12
3436.9500000000003,58687.72000000001,"20140913",22,9
33.8,421.82,"20130914",22,8
1770,25374.55,"20130914",22,12
1387.4,24591.46,"20130914",22,9
3793.98,71767.03,"20180922",22,9
24,385.44,"20170923",22,12
3988.0000000000005,74721.98,"20170923",22,9
32,491.52,"20160924",22,12
3777.5,67284.02,"20160924",22,9
230,3222.3,"20150926",22,12
3349.9,63251.630000000005,"20150926",22,9
44.6,526.73,"20140927",22,8
130.8,1591.0499999999997,"20140927",22,12
3801.8,64913.12,"20140927",22,9
34.8,434.3,"20130928",22,8
1949.32,27751.65,"20130928",22,12
1693.48,29484.52,"20130928",22,9
3400.4500000000003,64184.13,"20180908",22,9
16,256.96,"20170909",22,12
3764.2,69770.61,"20170909",22,9
199.8,5586.3,"20190112",23,9
36,2186.64,"20180113",23,8
203.5,5489.49,"20180113",23,9
36,2143.8,"20170114",23,8
212.5,5577.8,"20170114",23,9
40,2335.2,"20160116",23,8
154.5,4277.33,"20160116",23,9
40,2289.6,"20150117",23,8
225,6388.93,"20150117",23,9
40,2244.8,"20140118",23,8
197.5,5489.51,"20140118",23,9
22,1284.36,"20160102",23,8
110,3123.02,"20160102",23,9
208.6,5919.79,"20190126",23,9
33.5,2034.79,"20180127",23,8
216,5794.56,"20180127",23,9
35.5,2114.03,"20170128",23,8
214.5,5636.66,"20170128",23,9
30,1717.2,"20150103",23,8
123.5,3462.91,"20150103",23,9
34.5,2014.11,"20160130",23,8
139.5,3862.58,"20160130",23,9
36,2060.64,"20150131",23,8
216,6128.64,"20150131",23,9
29.5,1655.54,"20140104",23,8
61,1773.77,"20140104",23,9
40,2335.2,"20151010",23,8
215,6189.47,"20151010",23,9
229.1,6505.87,"20141011",23,9
40,2244.8,"20131012",23,8
202,5486,"20131012",23,9
24,1486.8,"20181020",23,8
201.3,5543.05,"20181020",23,9
40,2429.6,"20171021",23,8
232.5,6213.25,"20171021",23,9
224,5880.32,"20161022",23,9
40,2335.2,"20151024",23,8
239,6917.55,"20151024",23,9
231,6531.41,"20141025",23,9
30.5,1711.66,"20131026",23,8
159,4469.96,"20131026",23,9
16.5,1022.18,"20181006",23,8
212.5,5785.26,"20181006",23,9
40,2429.6,"20171007",23,8
209.8,5589.8,"20171007",23,9
13,774.15,"20161008",23,8
213,5564.75,"20161008",23,9
40,2478,"20181117",23,8
218.5,6014.84,"20181117",23,9
20,1214.8,"20171118",23,8
228.5,6093.17,"20171118",23,9
18,1071.9,"20161119",23,8
220.5,5793.64,"20161119",23,9
34,1984.92,"20151121",23,8
214.5,6162.49,"20151121",23,9
17,973.08,"20141122",23,8
237.8,6747.38,"20141122",23,9
38,2132.56,"20131123",23,8
134.5,3871.04,"20131123",23,9
39,2416.05,"20181103",23,8
218.5,6033.53,"20181103",23,9
25,1518.5,"20171104",23,8
239,6410.88,"20171104",23,9
236.5,6210.22,"20161105",23,9
40,2335.2,"20151107",23,8
219,6345.02,"20151107",23,9
231.1,6546.46,"20141108",23,9
36.5,2048.38,"20131109",23,8
119.5,3415.25,"20131109",23,9
31,1920.45,"20181201",23,8
165,4603.91,"20181201",23,9
37.5,2323.13,"20181215",23,8
227.1,6187.63,"20181215",23,9
37.5,2277.75,"20171216",23,8
211,5640.32,"20171216",23,9
40,2382,"20161217",23,8
189.3,4930.64,"20161217",23,9
34,1984.92,"20151219",23,8
197,5734.12,"20151219",23,9
30,1822.2,"20171202",23,8
177.5,4772.07,"20171202",23,9
17,973.08,"20141220",23,8
191.5,5522.82,"20141220",23,9
35,1964.2,"20131221",23,8
125.5,3629.18,"20131221",23,9
32.5,2013.38,"20181229",23,8
78,2154.8,"20181229",23,9
30,1786.5,"20161203",23,8
172.2,4523.52,"20161203",23,9
17,1032.58,"20171230",23,8
128.5,3324.45,"20171230",23,9
26,1548.3,"20161231",23,8
171,4451.17,"20161231",23,9
16,934.08,"20151205",23,8
164,4697.15,"20151205",23,9
32,1831.68,"20141206",23,8
179,5049.8,"20141206",23,9
32,1795.84,"20131207",23,8
113.5,3284.85,"20131207",23,9
33,1851.96,"20140201",23,8
200.4,5555.25,"20140201",23,9
40,2429.6,"20180210",23,8
237,6353.34,"20180210",23,9
33,1965.15,"20170211",23,8
235.6,6196.43,"20170211",23,9
40,2335.2,"20160213",23,8
156.5,4327.83,"20160213",23,9
38,2175.12,"20150214",23,8
215.5,6052.31,"20150214",23,9
40,2244.8,"20140215",23,8
213.3,5904.23,"20140215",23,9
233,6593.15,"20190223",23,9
40,2429.6,"20180224",23,8
213,5680.36,"20180224",23,9
40,2382,"20170225",23,8
233.5,6121.93,"20170225",23,9
36.5,2130.87,"20160227",23,8
160,4424,"20160227",23,9
40,2289.6,"20150228",23,8
220.8,6271.32,"20150228",23,9
240,6813.6,"20190209",23,9
40,2244.8,"20140301",23,8
228,6357.1,"20140301",23,9
38,2308.12,"20180310",23,8
237.5,6363.35,"20180310",23,9
40,2382,"20170311",23,8
225.1,5914.29,"20170311",23,9
40,2335.2,"20160312",23,8
160,4424,"20160312",23,9
38,2175.12,"20150314",23,8
189.5,5353.87,"20150314",23,9
34,1908.08,"20140315",23,8
189,5264.2,"20140315",23,9
231.5,6614.7,"20190323",23,9
32,1943.68,"20180324",23,8
238.5,6393.37,"20180324",23,9
38.5,2292.68,"20170325",23,8
239.8,6307.5,"20170325",23,9
39,2276.82,"20160326",23,8
154.5,4265.33,"20160326",23,9
40,2289.6,"20150328",23,8
235.3,6676.68,"20150328",23,9
31.5,1767.78,"20140329",23,8
227,6306.52,"20140329",23,9
236.5,6731.7,"20190309",23,9
32,1831.68,"20150411",23,8
201.8,5722.34,"20150411",23,9
34,1908.08,"20140412",23,8
216.5,6059,"20140412",23,9
235.3,6670.41,"20190420",23,9
28,1700.72,"20180421",23,8
225,5990.6,"20180421",23,9
40,2382,"20170422",23,8
229.1,6049.51,"20170422",23,9
40,2335.2,"20160423",23,8
240,6188,"20160423",23,9
40,2289.6,"20150425",23,8
210.5,5963.48,"20150425",23,9
40,2244.8,"20140426",23,8
207,5750.1,"20140426",23,9
152,4175.27,"20190406",23,9
37.5,2277.75,"20180407",23,8
223,5933.06,"20180407",23,9
40,2382,"20170408",23,8
233.5,6120.71,"20170408",23,9
33,1926.54,"20160409",23,8
234,6014.9,"20160409",23,9
38.5,2160.62,"20140510",23,8
229.1,6373.74,"20140510",23,9
229.8,6527.29,"20190518",23,9
37.5,2277.75,"20180519",23,8
234.8,6295.3,"20180519",23,9
36.5,2173.58,"20170520",23,8
235,6164.85,"20170520",23,9
1,58.38,"20160521",23,8
240,6188,"20160521",23,9
39,2232.36,"20150523",23,8
194.6,5535.24,"20150523",23,9
32.5,1823.9,"20140524",23,8
220,6077.32,"20140524",23,9
218.5,6211.34,"20190504",23,9
35.5,2156.27,"20180505",23,8
224.6,6006.25,"20180505",23,9
40,2382,"20170506",23,8
221.1,5833.17,"20170506",23,9
40,2335.2,"20160507",23,8
221.7,5758.5,"20160507",23,9
35,2003.4,"20150509",23,8
206.5,5849.05,"20150509",23,9
198.5,5609.09,"20190601",23,9
212,5970.38,"20190615",23,9
36.5,2217.01,"20180616",23,8
216.8,5798.69,"20180616",23,9
40,2382,"20170617",23,8
233,6154.57,"20170617",23,9
40,2335.2,"20160618",23,8
205.1,5305.9,"20160618",23,9
36,2186.64,"20180602",23,8
116,3314.82,"20180602",23,9
40,2289.6,"20150620",23,8
212,6001.68,"20150620",23,9
30,1683.6,"20140621",23,8
224,6242.46,"20140621",23,9
153,5384.56,"20190629",23,9
33,1965.15,"20170603",23,8
144,3561.84,"20170603",23,9
40,2429.6,"20180630",23,8
193.5,5058.72,"20180630",23,9
36,2101.68,"20160604",23,8
215.5,5558.18,"20160604",23,9
36,2060.64,"20150606",23,8
179.5,5033.3,"20150606",23,9
36,2020.32,"20140607",23,8
169,4646.75,"20140607",23,9
26,1549.49,"20170701",23,8
240,6312,"20170701",23,9
192.9,6639.91,"20190713",23,9
36,2230.2,"20180714",23,8
176,4743.44,"20180714",23,9
36,2186.64,"20170715",23,8
207.5,5544.39,"20170715",23,9
35,2084.25,"20160716",23,8
180.7,4776.9,"20160716",23,9
40,2335.2,"20150718",23,8
221.8,6397.44,"20150718",23,9
40,2289.6,"20140719",23,8
196,5449.56,"20140719",23,9
36,2109.87,"20160702",23,8
224.7,5767.89,"20160702",23,9
129.5,4831.7,"20190727",23,9
32,1982.4,"20180728",23,8
209.5,5823.15,"20180728",23,9
38.5,2338.49,"20170729",23,8
136,3686.24,"20170729",23,9
40,2382,"20160730",23,8
178.3,4745.99,"20160730",23,9
33.5,1927.8,"20150704",23,8
184,5240.68,"20150704",23,9
20,1134.72,"20140705",23,8
205.1,5760.39,"20140705",23,9
40,2335.2,"20150801",23,8
197.5,5626.7,"20150801",23,9
194,5953.4,"20190810",23,9
36,2230.2,"20180811",23,8
152.5,4091.95,"20180811",23,9
37,2247.38,"20170812",23,8
195.5,5272.43,"20170812",23,9
20.5,1220.78,"20160813",23,8
217.1,5638.05,"20160813",23,9
29.5,1722.21,"20150815",23,8
197,5809.05,"20150815",23,9
33,1888.92,"20140816",23,8
189.3,5284,"20140816",23,9
37.5,2146.5,"20140802",23,8
194,5616.82,"20140802",23,9
39,2416.05,"20180825",23,8
226,6150.63,"20180825",23,9
40,2429.6,"20170826",23,8
197,5448.44,"20170826",23,9
40,2382,"20160827",23,8
225.4,5939.55,"20160827",23,9
40,2335.2,"20150829",23,8
221.5,6410.72,"20150829",23,9
40,2289.6,"20140830",23,8
231.6,6572.05,"20140830",23,9
39,2188.68,"20130831",23,8
218,5889.58,"20130831",23,9
36,2143.8,"20160910",23,8
216,5680.8,"20160910",23,9
36,2101.68,"20150912",23,8
213.5,6179.64,"20150912",23,9
36,2060.64,"20140913",23,8
207.8,5888.44,"20140913",23,9
36,2020.32,"20130914",23,8
213.5,5790.76,"20130914",23,9
40,2478,"20180922",23,8
236.5,6468.96,"20180922",23,9
40,2429.6,"20170923",23,8
232.5,6214.5,"20170923",23,9
40,2382,"20160924",23,8
239.5,6297.29,"20160924",23,9
40,2335.2,"20150926",23,8
189,5467.01,"20150926",23,9
30,1717.2,"20140927",23,8
208.5,5935.77,"20140927",23,9
40,2244.8,"20130928",23,8
228,6213.4,"20130928",23,9
36,2230.2,"20180908",23,8
216,5910.48,"20180908",23,9
36,2186.64,"20170909",23,8
216,5794.56,"20170909",23,9
1238.35,14983.36,"20190112",24,8
15688.6,317491.66000000003,"20190112",24,9
1286.5,13691.220000000001,"20190112",24,10
1253.85,15480.91,"20180113",24,8
5.5,98.33,"20180113",24,12
15659.849999999999,312567.92,"20180113",24,9
1386.75,14728.800000000001,"20180113",24,10
1178.6000000000001,13967.16,"20170114",24,8
4.5,72.99,"20170114",24,12
16234.000000000002,312730.03,"20170114",24,9
1080.25,10630.23,"20170114",24,10
1615.75,18244.36,"20160116",24,8
3,47.7,"20160116",24,12
18428.98,343318.36,"20160116",24,9
615.25,5542.88,"20160116",24,10
40,736.8,"20160116",24,14
1026.0500000000002,12072,"20150117",24,8
9755.15,153249.91,"20150117",24,12
9347.75,194049.59999999998,"20150117",24,9
1088.25,9839.13,"20150117",24,10
30,515.1,"20150117",24,14
750.8499999999999,9589.89,"20140118",24,8
10575.099999999999,164263.88999999998,"20140118",24,12
9256.4,196756.98999999996,"20140118",24,9
1352.75,13981.05,"20140118",24,10
69,966.14,"20140118",24,14
980.9,10018.939999999999,"20160102",24,8
4.25,67.58,"20160102",24,12
11156.250000000002,202308.13999999998,"20160102",24,9
787.55,6973.5599999999995,"20160102",24,10
1237.25,15261.57,"20190126",24,8
16209.6,329930.6,"20190126",24,9
1139,12101.900000000001,"20190126",24,10
1426.35,18234.270000000004,"20180127",24,8
39.25,707.89,"20180127",24,12
16684.8,341616.11,"20180127",24,9
1400.75,14961.38,"20180127",24,10
1283.55,14597.359999999999,"20170128",24,8
2.5,40.88,"20170128",24,12
16422.5,315638.95,"20170128",24,9
1288.5,13094.82,"20170128",24,10
707.05,6952.51,"20150103",24,8
6386.3,99826.18000000001,"20150103",24,12
4554.25,96147.76,"20150103",24,9
1103.1,9545.73,"20150103",24,10
10,171.7,"20150103",24,14
1161,13210.27,"20160130",24,8
2.55,40.55,"20160130",24,12
15999.470000000001,302702.86,"20160130",24,9
501.3,4611.75,"20160130",24,10
70,1289.4,"20160130",24,14
885.6,10677.67,"20150131",24,8
9022,141258.12999999998,"20150131",24,12
8524,180231.93,"20150131",24,9
1155.52,10493.15,"20150131",24,10
99,1662.43,"20150131",24,14
415.1,4431.09,"20140104",24,8
6539.5,101951.95999999999,"20140104",24,12
5191.35,108336.37999999999,"20140104",24,9
1108.55,10160.529999999999,"20140104",24,10
64,902.4,"20140104",24,14
1264.1000000000001,14090.710000000001,"20151010",24,8
0.75,11.93,"20151010",24,12
18749.350000000002,348828.58999999997,"20151010",24,9
2126.6,18666.940000000002,"20151010",24,10
807.9000000000001,10107.31,"20141011",24,8
10442.900000000001,161233.77000000002,"20141011",24,12
9097.7,192703.40999999997,"20141011",24,9
2858,24911.350000000002,"20141011",24,10
731.9499999999999,9446.89,"20131012",24,8
10906.849999999999,169003.36000000002,"20131012",24,12
9293.45,195121.24000000005,"20131012",24,9
2865.2000000000003,25035.95,"20131012",24,10
80,1128,"20131012",24,14
1365.75,18345.829999999998,"20181020",24,8
43,765.34,"20181020",24,12
19115.149999999998,382874.81,"20181020",24,9
3051,32426.77,"20181020",24,10
1501.7,18199.09,"20171021",24,8
6.3,111.47,"20171021",24,12
18973.05,377964.26,"20171021",24,9
2631.4,27984.660000000003,"20171021",24,10
1608.15,18055.05,"20161022",24,8
1.75,28.55,"20161022",24,12
18372.65,353446.43,"20161022",24,9
2694.75,27005.149999999998,"20161022",24,10
1586,18043.95,"20151024",24,8
19180.15,358679.48000000004,"20151024",24,9
1842.4,15794.67,"20151024",24,10
844.45,10402.650000000001,"20141025",24,8
10284.4,161249.42,"20141025",24,12
9011.9,192801.17,"20141025",24,9
2813.55,24001.11,"20141025",24,10
18,294.16,"20141025",24,14
787.8,10141.280000000002,"20131026",24,8
11111.349999999999,172708.77,"20131026",24,12
9628.4,202346.73,"20131026",24,9
2704.8999999999996,23462.93,"20131026",24,10
80,1128,"20131026",24,14
1246,15978.730000000001,"20181006",24,8
3,53.1,"20181006",24,12
18700.549999999996,375716.58,"20181006",24,9
3297.6000000000004,35252.22,"20181006",24,10
1526.7,18521.44,"20171007",24,8
5.75,101.39,"20171007",24,12
19377.899999999998,389199.06000000006,"20171007",24,9
2518.95,26002.12,"20171007",24,10
1716.4499999999998,18947.35,"20161008",24,8
6,97.58,"20161008",24,12
17967.600000000002,345724.24,"20161008",24,9
3038.5,28276.850000000002,"20161008",24,10
40,751.2,"20161008",24,16
1398.3,17386.04,"20181117",24,8
6,106.2,"20181117",24,12
18120.75,367942.13,"20181117",24,9
1740,18810.14,"20181117",24,10
1383.8000000000002,15969.68,"20171118",24,8
4,70.66,"20171118",24,12
19153.399999999998,381719.4799999999,"20171118",24,9
1702.9,18369.219999999998,"20171118",24,10
1421.6,17459.760000000002,"20161119",24,8
1.5,24.53,"20161119",24,12
18450.75,358986.39,"20161119",24,9
1912.3,18190.51,"20161119",24,10
203.05,1705.97,"20161119",24,11
1464.15,15770.26,"20151121",24,8
18695.100000000002,348130.31,"20151121",24,9
1049.4,8964.01,"20151121",24,10
897.5,10795.080000000002,"20141122",24,8
9680.65,152226.53,"20141122",24,12
9389.35,198131.21000000002,"20141122",24,9
1456,12745.13,"20141122",24,10
20,327.7,"20141122",24,14
781.5,9766.86,"20131123",24,8
11564.05,179469.72999999998,"20131123",24,12
9271.7,194802.58000000002,"20131123",24,9
2127.5,18626.58,"20131123",24,10
80,1145.2,"20131123",24,14
1448.25,18766.08,"20181103",24,8
8,141.6,"20181103",24,12
18713.75,379380.95999999996,"20181103",24,9
2544.15,26884.370000000003,"20181103",24,10
1454.65,17360.97,"20171104",24,8
3,53.1,"20171104",24,12
19080.95,382032.18000000005,"20171104",24,9
2145.15,23169.57,"20171104",24,10
1452.7,17465.36,"20161105",24,8
2.5,40.88,"20161105",24,12
18270.8,350180.44,"20161105",24,9
1673.75,20310.7,"20161105",24,10
854.5,7113.7,"20161105",24,11
1381.6,15376.68,"20151107",24,8
18835.6,351497.86000000004,"20151107",24,9
1466.75,12562.210000000001,"20151107",24,10
859.75,10650.91,"20141108",24,8
10219.449999999999,160116.49000000002,"20141108",24,12
8976.9,187649.83,"20141108",24,9
2335.25,20171.27,"20141108",24,10
32,543.04,"20141108",24,14
789.15,10149.24,"20131109",24,8
11257.65,174893.58000000002,"20131109",24,12
9639.950000000003,198302.86999999997,"20131109",24,9
2239.05,19783.54,"20131109",24,10
88,1224.16,"20131109",24,14
1118.45,13966.209999999997,"20181201",24,8
8,141.6,"20181201",24,12
14257.099999999999,288771.6,"20181201",24,9
1490.6,16107.400000000001,"20181201",24,10
1314.55,16311.51,"20181215",24,8
18539.75,375246.91000000003,"20181215",24,9
1800.95,19462.33,"20181215",24,10
1519.8,18960.87,"20171216",24,8
1,17.56,"20171216",24,12
18766.6,375448.03,"20171216",24,9
1439.45,14861.67,"20171216",24,10
1289.4,15204.07,"20161217",24,8
1.5,24.53,"20161217",24,12
18518.65,357263.44999999995,"20161217",24,9
1746.15,17784.87,"20161217",24,10
1467,16813.05,"20151219",24,8
2.75,43.73,"20151219",24,12
18590.27,348781.07999999996,"20151219",24,9
1113.1,10042.529999999999,"20151219",24,10
1128.9,13999.23,"20171202",24,8
4,70.66,"20171202",24,12
14045.149999999998,278165.88000000006,"20171202",24,9
1341,14738.24,"20171202",24,10
933.0999999999999,11339.03,"20141220",24,8
10120.650000000001,158966.79,"20141220",24,12
8927.1,186793.71000000002,"20141220",24,9
1376.5,11958.11,"20141220",24,10
50,826.3,"20141220",24,14
719.05,9286.45,"20131221",24,8
11087.25,172430.27000000005,"20131221",24,12
9474.200000000003,198538.98000000004,"20131221",24,9
1306,11444.83,"20131221",24,10
105.5,1465.97,"20131221",24,14
985.85,11977.96,"20181229",24,8
13783.349999999999,279200.3,"20181229",24,9
1466.8,15639.29,"20181229",24,10
1048.65,12629.580000000002,"20161203",24,8
2.5,40.88,"20161203",24,12
14101.249999999996,272987.72000000003,"20161203",24,9
1576.45,15454.680000000002,"20161203",24,10
191,1608.1,"20161203",24,11
1185.6,14031.86,"20171230",24,8
2,35.12,"20171230",24,12
13136.449999999999,259778.13,"20171230",24,9
1382.25,13772.89,"20171230",24,10
1026.75,11038.830000000002,"20161231",24,8
10,162.92000000000002,"20161231",24,12
13108.300000000001,243285.70999999996,"20161231",24,9
1250.9,12065.45,"20161231",24,10
1125.3999999999999,12873.99,"20151205",24,8
7,111.3,"20151205",24,12
14353.1,267437.63,"20151205",24,9
823.55,7181.56,"20151205",24,10
768.3499999999999,9404.689999999999,"20141206",24,8
7565.55,118946.11000000002,"20141206",24,12
7258.65,149387,"20141206",24,9
1235.45,10707.769999999999,"20141206",24,10
6.5,101.14,"20141206",24,14
615.35,7776.880000000001,"20131207",24,8
7827.650000000001,122085.43000000002,"20131207",24,12
7689.150000000001,164025.91000000003,"20131207",24,9
1365.5,11140.69,"20131207",24,10
64,889.9200000000001,"20131207",24,14
601.05,7785.199999999999,"20140201",24,8
9632.9,149807.34,"20140201",24,12
8297.95,173457.93000000005,"20140201",24,9
1268.4,13067.5,"20140201",24,10
32.5,454.87,"20140201",24,14
1619.8,20412.5,"20180210",24,8
4.6,83.77000000000001,"20180210",24,12
18801.800000000003,378390.19,"20180210",24,9
1289.75,13765.36,"20180210",24,10
1375.9500000000003,16228.029999999997,"20170211",24,8
4,65.4,"20170211",24,12
18442.1,356581.36000000004,"20170211",24,9
1422,14344.66,"20170211",24,10
1490.8000000000002,16828.1,"20160213",24,8
2,31.8,"20160213",24,12
18496.100000000002,348264.52,"20160213",24,9
700.05,6307.9400000000005,"20160213",24,10
80,1473.6,"20160213",24,14
945.4,10723.27,"20150214",24,8
2256.2,35145.450000000004,"20150214",24,12
17055.549999999996,319507.98,"20150214",24,9
1285.6,11599.63,"20150214",24,10
50,838.5,"20150214",24,14
619.3,8086.25,"20140215",24,8
10447.259999999998,162530.09,"20140215",24,12
9212.9,195381.92,"20140215",24,9
1315.25,11908.39,"20140215",24,10
64,869.12,"20140215",24,14
1566,19438.84,"20190223",24,8
11.5,203.55,"20190223",24,12
18145.95,362921.30000000005,"20190223",24,9
1078,11672.210000000001,"20190223",24,10
1553.85,19937.08,"20180224",24,8
24,431.2,"20180224",24,12
18590.600000000002,376040.56,"20180224",24,9
1478,15689.149999999998,"20180224",24,10
1307.7,15284.16,"20170225",24,8
3,49.05,"20170225",24,12
18779.25,359902.35,"20170225",24,9
1474.95,15114.75,"20170225",24,10
1595.3,18019.14,"20160227",24,8
2,32.06,"20160227",24,12
18457.230000000003,346825.2,"20160227",24,9
724.5,6484,"20160227",24,10
75,1381.5,"20160227",24,14
1162.2,12738.09,"20150228",24,8
49.7,731.1700000000001,"20150228",24,12
17407,321570.05,"20150228",24,9
815.55,7309.13,"20150228",24,10
1495.4,18605.62,"20190209",24,8
17990.15,357511.31,"20190209",24,9
1187,12951.390000000001,"20190209",24,10
684.65,9225.3,"20140301",24,8
10425.54,160544.74,"20140301",24,12
9930.61,207760.17,"20140301",24,9
1176.75,11853.380000000001,"20140301",24,10
24,325.92,"20140301",24,14
1603.7,20494.64,"20180310",24,8
3,53.1,"20180310",24,12
19068.7,383598.26,"20180310",24,9
1467.2,15749.32,"20180310",24,10
1196.75,13821.800000000001,"20170311",24,8
2,32.44,"20170311",24,12
18796.75,358060.89,"20170311",24,9
1615,16498.440000000002,"20170311",24,10
1459.4499999999998,17095.22,"20160312",24,8
2.3,36.83,"20160312",24,12
18371.12,346788.86000000004,"20160312",24,9
719.25,6239.610000000001,"20160312",24,10
40,736.8,"20160312",24,14
1271.05,13317.75,"20150314",24,8
-153.65,-2333.3,"20150314",24,12
17924,327294.85000000003,"20150314",24,9
629.0999999999999,5590.85,"20150314",24,10
34,570.98,"20150314",24,14
743.5000000000001,9417.11,"20140315",24,8
10551.25,164208.36,"20140315",24,12
9310.05,194898,"20140315",24,9
992.7,13488.080000000002,"20140315",24,10
24,325.92,"20140315",24,14
1367.7,17341.719999999998,"20190323",24,8
12.2,217.76,"20190323",24,12
17994.25,356723.32999999996,"20190323",24,9
964.75,10519.63,"20190323",24,10
1497.5,19162.46,"20180324",24,8
45.5,815.48,"20180324",24,12
18600.550000000003,372923.19999999995,"20180324",24,9
1311.5,14383.93,"20180324",24,10
1258.9,14822.71,"20170325",24,8
4.75,77.38,"20170325",24,12
18856.05,361917.48000000004,"20170325",24,9
1421.05,14460.6,"20170325",24,10
1489.9499999999998,16941.710000000003,"20160326",24,8
2.3,36.83,"20160326",24,12
18287.93,345174.77999999997,"20160326",24,9
1074.45,9430.400000000001,"20160326",24,10
70,1289.4,"20160326",24,14
1391.7,15429.860000000002,"20150328",24,8
1.75,27.28,"20150328",24,12
19050.95,349612.29000000004,"20150328",24,9
927.4,8324.11,"20150328",24,10
3,51.51,"20150328",24,14
822.05,10392.289999999999,"20140329",24,8
10873.900000000001,168981.92,"20140329",24,12
9610.65,202194.86,"20140329",24,9
994.8499999999999,11507.099999999999,"20140329",24,10
1517.5500000000002,19143.239999999998,"20190309",24,8
11,194.7,"20190309",24,12
18431.499999999996,370027.15,"20190309",24,9
1097,11988.43,"20190309",24,10
1315.6,14295.32,"20150411",24,8
2.5,38.98,"20150411",24,12
18701.2,340783.26,"20150411",24,9
1380.3500000000001,11507.65,"20150411",24,10
3,51.51,"20150411",24,14
871.45,10737.94,"20140412",24,8
11156.45,173284.08,"20140412",24,12
9272.65,196334.05000000002,"20140412",24,9
1278.3,13427.890000000001,"20140412",24,10
1330.75,17102.03,"20190420",24,8
22.3,396.03000000000003,"20190420",24,12
18656.649999999998,372360.91000000003,"20190420",24,9
942.5,10255.91,"20190420",24,10
1609.9,20498.899999999998,"20180421",24,8
48.3,858.95,"20180421",24,12
19037.3,383065.77,"20180421",24,9
2145.55,23495.41,"20180421",24,10
1541.85,18080.17,"20170422",24,8
0.5,8.61,"20170422",24,12
20220.3,395500.85,"20170422",24,9
1876.05,18988.480000000003,"20170422",24,10
1454.25,16408.899999999998,"20160423",24,8
5.25,84.07,"20160423",24,12
18995.5,359215.79999999993,"20160423",24,9
1954.6999999999998,17484.68,"20160423",24,10
90,1657.8,"20160423",24,14
1356.5,15302.710000000001,"20150425",24,8
2.8,43.65,"20150425",24,12
19668.25,359689.42,"20150425",24,9
1803.3999999999999,15490.560000000001,"20150425",24,10
956.9,11414.46,"20140426",24,8
11176.650000000001,173425.01,"20140426",24,12
9801.85,206416.69999999998,"20140426",24,9
1792.5,16855.14,"20140426",24,10
1363.75,17374.68,"20190406",24,8
7,123.9,"20190406",24,12
17866.8,354426.8599999999,"20190406",24,9
1074.75,11624,"20190406",24,10
1524.65,19773.29,"20180407",24,8
35,627.34,"20180407",24,12
18179.200000000004,360675.72,"20180407",24,9
1561.2,17214.45,"20180407",24,10
1266.05,14013.359999999999,"20170408",24,8
10.5,171.68,"20170408",24,12
18816.25,353888.08999999997,"20170408",24,9
1528.85,15650.67,"20170408",24,10
1271.15,13869.010000000002,"20160409",24,8
18116.6,341435.77999999997,"20160409",24,9
1138.65,10334.599999999999,"20160409",24,10
907.65,11074.78,"20140510",24,8
10635.6,164707.40000000002,"20140510",24,12
9660.65,203075.40000000002,"20140510",24,9
2324.8,22157.29,"20140510",24,10
9.25,133.21,"20140510",24,14
1389.75,17591.55,"20190518",24,8
18706.5,373477.41000000003,"20190518",24,9
633,7120.84,"20190518",24,10
1566.75,19492.65,"20180519",24,8
32,568,"20180519",24,12
19921.05,398192.27,"20180519",24,9
4021.5,43187.54,"20180519",24,10
1388.95,15399.8,"20170520",24,8
0.5,8.61,"20170520",24,12
20323.3,393103.9099999999,"20170520",24,9
1892.55,19155.579999999998,"20170520",24,10
1586.1499999999999,17896.57,"20160521",24,8
10.75,172.10000000000002,"20160521",24,12
18585.15,351732.69,"20160521",24,9
1920.5,17324.01,"20160521",24,10
1217.6,13485.33,"20150523",24,8
-38,-674.12,"20150523",24,12
18890.08,344957.92,"20150523",24,9
3154.7499999999995,27300.61,"20150523",24,10
952.8,10953.080000000002,"20140524",24,8
10886.550000000001,169138.55,"20140524",24,12
10048.400000000001,210283.14000000004,"20140524",24,9
3582.75,30684.08,"20140524",24,10
76,1071.6,"20140524",24,14
1375.0500000000002,17327.62,"20190504",24,8
2,36.06,"20190504",24,12
17763.049999999996,353050.04000000004,"20190504",24,9
798.5,8593.85,"20190504",24,10
1426.2,17670.09,"20180505",24,8
3,53.1,"20180505",24,12
17431.95,353888.45000000007,"20180505",24,9
2351.35,25578.09,"20180505",24,10
1482,17273.74,"20170506",24,8
7,121.45,"20170506",24,12
19652.25,380087.18999999994,"20170506",24,9
1624.15,16027.15,"20170506",24,10
1472.8200000000002,16593.36,"20160507",24,8
10.25,164.28,"20160507",24,12
18050.949999999997,340496.27,"20160507",24,9
1722.1,15698.91,"20160507",24,10
1185.4499999999998,13234.56,"20150509",24,8
38,674.12,"20150509",24,12
18517.75,338022.14,"20150509",24,9
1744.85,15199.550000000001,"20150509",24,10
6,100.62,"20150509",24,14
1186.65,14960.620000000003,"20190601",24,8
9.5,168.15,"20190601",24,12
16286.400000000003,325339.76,"20190601",24,9
643.75,7404.57,"20190601",24,10
1231.85,15646.84,"20190615",24,8
8,141.6,"20190615",24,12
